user_id,duolingo_start_date,daily_goal,highest_course_progress,took_placement_test,purchased_subscription,highest_crown_count,n_active_days,n_lessons_started,n_lessons_completed,longest_streak,n_days_on_platform
35cc945472c911e9bb3adca9049399ef,9/3/16 11:56,10.0,32.0,True,False,112.0,25,51.0,27.0,4,792
35d730ee72c911e99fc0dca9049399ef,11/22/14 3:13,,83.0,False,False,286.0,68,269.0,247.0,19,1443
35d316fa72c911e9b580dca9049399ef,4/23/18 10:25,,31.0,True,True,223.0,92,652.0,619.0,106,195
35d66ca672c911e9b2bfdca9049399ef,8/30/18 23:13,20.0,6.0,False,False,8.0,9,38.0,35.0,2,66
35d4e67372c911e99c72dca9049399ef,11/1/18 19:16,50.0,2.0,True,False,1.0,2,8.0,3.0,0,3
35d7380072c911e98b5ddca9049399ef,7/15/17 13:22,30.0,47.0,False,True,105.0,87,299.0,288.0,452,477
35d34b8572c911e9bf84dca9049399ef,4/3/18 6:19,,17.0,False,False,148.0,93,356.0,350.0,126,215
35cb13eb72c911e98a24dca9049399ef,2/6/18 23:44,20.0,62.0,True,True,114.0,77,153.0,144.0,105,271
35d2bd0c72c911e9b9d9dca9049399ef,5/7/13 4:56,,46.0,False,False,,7,55.0,54.0,1,2007
35d0eb5972c911e99529dca9049399ef,5/18/17 22:37,10.0,27.0,True,False,106.0,15,11.0,9.0,1,535
35cff0e172c911e9b34cdca9049399ef,2/15/16 14:39,,32.0,False,False,204.0,83,128.0,116.0,814,993
35d2964272c911e991f1dca9049399ef,3/29/15 14:13,,57.0,True,True,320.0,93,557.0,560.0,232,1316
35d657a172c911e9b428dca9049399ef,1/16/18 15:50,,5.0,False,False,13.0,8,37.0,26.0,1,292
35d4096372c911e99d27dca9049399ef,10/7/18 17:52,,8.0,False,True,38.0,28,218.0,216.0,28,28
35d77b0a72c911e98308dca9049399ef,8/10/13 23:41,20.0,34.0,False,True,183.0,95,536.0,510.0,204,1912
35cfb78a72c911e98d44dca9049399ef,9/10/18 21:39,30.0,18.0,True,True,96.0,51,676.0,674.0,34,55
35d15edc72c911e982e5dca9049399ef,7/8/18 4:35,50.0,33.0,True,False,133.0,92,1245.0,1054.0,54,119
35d2166872c911e9a3addca9049399ef,8/3/14 2:07,,83.0,False,False,245.0,69,192.0,203.0,100,1554
35cb17f072c911e9b69edca9049399ef,11/1/18 16:47,10.0,2.0,False,False,3.0,4,31.0,26.0,4,3
35d66a8772c911e9bb39dca9049399ef,7/10/18 17:12,10.0,32.0,True,False,56.0,13,37.0,33.0,7,117
35d2f9fd72c911e995d7dca9049399ef,9/19/18 22:03,20.0,5.0,True,False,10.0,14,48.0,38.0,4,46
35d68db072c911e98d46dca9049399ef,9/8/18 5:35,10.0,10.0,False,False,21.0,54,187.0,112.0,26,57
35cc6ad972c911e98d4edca9049399ef,5/27/18 10:33,20.0,28.0,False,False,47.0,81,135.0,132.0,126,161
35d5fa4f72c911e9b02edca9049399ef,3/21/18 22:14,,6.0,True,False,9.0,3,2.0,2.0,0,228
35cd7c2e72c911e997acdca9049399ef,4/26/17 19:45,,34.0,True,True,188.0,81,210.0,197.0,522,557
35cb369172c911e98406dca9049399ef,8/20/16 15:49,30.0,37.0,True,False,91.0,17,41.0,32.0,1,806
35d5266672c911e986f8dca9049399ef,8/23/14 17:48,,71.0,False,False,,75,213.0,205.0,120,1534
35cdc8b072c911e98524dca9049399ef,1/27/14 9:35,,29.0,False,False,131.0,17,26.0,26.0,7,1742
35ce5e9e72c911e9a47edca9049399ef,2/5/14 20:56,10.0,23.0,False,False,63.0,31,151.0,145.0,4,1733
35d668a172c911e989d7dca9049399ef,8/5/18 14:24,,17.0,True,False,86.0,69,800.0,792.0,31,91
35cba19972c911e9af34dca9049399ef,1/17/17 20:36,50.0,64.0,False,True,186.0,86,797.0,731.0,292,656
35d300b572c911e98fd3dca9049399ef,8/13/15 2:09,,35.0,False,False,80.0,25,70.0,58.0,5,1179
35d57b6672c911e99483dca9049399ef,3/25/18 8:09,,32.0,False,False,280.0,93,528.0,472.0,224,224
35d29b9e72c911e98aaadca9049399ef,10/19/18 16:08,30.0,7.0,True,False,14.0,7,87.0,83.0,4,16
35d5452e72c911e9aa91dca9049399ef,5/12/18 7:59,,14.0,False,False,103.0,39,487.0,478.0,9,176
35ce140c72c911e9bc21dca9049399ef,1/24/18 12:23,,22.0,False,False,204.0,95,759.0,713.0,183,284
35d2a8a172c911e9bc45dca9049399ef,9/8/16 4:51,,33.0,True,True,171.0,93,1031.0,932.0,158,787
35d24dc572c911e9a8abdca9049399ef,4/15/18 9:09,50.0,48.0,False,True,398.0,95,2690.0,2057.0,202,203
35d4b26b72c911e98b79dca9049399ef,11/24/17 17:34,30.0,42.0,False,False,19.0,3,8.0,5.0,1,345
35d13a2e72c911e99be7dca9049399ef,3/13/18 8:39,20.0,13.0,False,False,94.0,68,148.0,136.0,73,236
35d7516672c911e9b38edca9049399ef,7/16/18 20:51,20.0,8.0,False,False,22.0,76,115.0,68.0,2,111
35d66bab72c911e9936bdca9049399ef,10/29/18 15:21,20.0,1.0,False,False,0.0,2,1.0,0.0,0,6
35d0d32e72c911e9b03fdca9049399ef,5/2/17 4:02,,61.0,False,False,117.0,56,250.0,210.0,14,551
35d04b9e72c911e9ad2bdca9049399ef,1/12/18 14:15,,41.0,False,True,208.0,91,557.0,524.0,123,296
35ce9dd172c911e9a5d1dca9049399ef,3/7/16 19:09,,28.0,False,False,86.0,6,38.0,37.0,1,972
35cfd0dc72c911e9856edca9049399ef,11/15/16 12:42,,39.0,True,True,,82,329.0,316.0,24,719
35cabeae72c911e998a1dca9049399ef,5/6/15 12:49,,34.0,True,False,240.0,60,164.0,153.0,138,1278
35d641e872c911e9ba42dca9049399ef,1/26/13 20:52,,64.0,True,False,396.0,93,283.0,222.0,874,2108
35cc67e172c911e99621dca9049399ef,3/12/18 4:45,,49.0,True,False,15.0,10,13.0,7.0,0,237
35d588f372c911e98050dca9049399ef,4/24/17 21:03,,64.0,True,True,235.0,87,265.0,263.0,518,559
35cc145e72c911e9af61dca9049399ef,12/1/17 2:29,,20.0,False,False,114.0,87,381.0,368.0,73,338
35d3b80072c911e9a4f5dca9049399ef,5/24/18 0:58,,3.0,False,False,6.0,7,9.0,6.0,1,164
35cd9d3872c911e99f5fdca9049399ef,2/26/18 12:43,20.0,76.0,True,False,81.0,73,169.0,149.0,10,251
35cf3dc772c911e981dddca9049399ef,7/27/17 21:37,,31.0,True,True,195.0,95,283.0,279.0,456,465
35d03a0272c911e99f87dca9049399ef,3/28/18 17:30,20.0,61.0,True,True,152.0,90,206.0,194.0,179,221
35d1c50072c911e9ba71dca9049399ef,11/23/15 19:57,,3.0,False,False,7.0,3,25.0,24.0,2,1077
35d4725172c911e9a44adca9049399ef,8/9/18 13:29,50.0,25.0,True,False,41.0,21,95.0,54.0,7,87
35d1224f72c911e99b2adca9049399ef,9/30/18 8:02,,7.0,False,False,28.0,33,197.0,192.0,16,35
35d4263a72c911e9835bdca9049399ef,4/21/17 19:49,,14.0,True,False,71.0,18,130.0,129.0,8,562
35d391a372c911e98bcadca9049399ef,8/30/14 19:50,20.0,64.0,False,True,244.0,94,425.0,402.0,721,1527
35cffbd172c911e9b607dca9049399ef,9/24/18 1:22,50.0,27.0,False,False,45.0,40,273.0,264.0,29,41
35d17a4772c911e9857bdca9049399ef,8/12/15 13:35,,4.0,False,False,6.0,3,30.0,25.0,2,1180
35d1f81972c911e9b727dca9049399ef,4/17/18 2:36,20.0,9.0,False,False,35.0,88,210.0,167.0,25,201
35d5596172c911e981addca9049399ef,7/25/18 12:16,20.0,19.0,False,False,54.0,43,208.0,184.0,13,102
35d4ebd972c911e9b1eddca9049399ef,12/12/17 13:07,,32.0,False,True,89.0,81,289.0,283.0,191,327
35cda8dc72c911e98e1fdca9049399ef,7/2/13 18:25,,16.0,False,True,48.0,13,31.0,21.0,2,1951
35d0a54572c911e986e9dca9049399ef,2/12/14 11:15,50.0,34.0,True,True,203.0,95,514.0,501.0,426,1726
35d69c5772c911e989badca9049399ef,11/1/18 6:22,,2.0,False,False,1.0,1,4.0,4.0,1,3
35d07d8072c911e990b0dca9049399ef,1/26/18 12:54,50.0,40.0,False,True,273.0,94,652.0,619.0,328,282
35d03f1e72c911e991a9dca9049399ef,4/27/16 16:44,,6.0,True,False,14.0,1,,,0,921
35cf3d4772c911e9a788dca9049399ef,5/25/18 15:44,,31.0,True,False,125.0,94,450.0,448.0,34,163
35d6e79172c911e9b3d9dca9049399ef,8/1/15 20:48,,83.0,False,False,239.0,88,263.0,251.0,409,1191
35cf261172c911e9aba1dca9049399ef,10/6/17 20:49,,22.0,True,False,72.0,28,64.0,62.0,4,394
35d0568772c911e9b349dca9049399ef,9/14/18 11:09,20.0,10.0,True,False,26.0,6,55.0,51.0,2,51
35d0933872c911e98c08dca9049399ef,8/30/18 9:15,50.0,39.0,True,True,139.0,54,504.0,480.0,22,66
35cc2f3372c911e98e2bdca9049399ef,12/5/16 16:07,10.0,4.0,False,False,6.0,8,33.0,27.0,9,699
35d09f9172c911e99a70dca9049399ef,9/15/17 14:15,20.0,31.0,True,False,209.0,95,184.0,184.0,379,415
35d79b1c72c911e99771dca9049399ef,8/16/18 13:44,,22.0,True,False,61.0,22,84.0,81.0,22,80
35d4fdc572c911e98c73dca9049399ef,8/29/18 23:30,,5.0,False,False,,19,63.0,62.0,4,67
35d6ef5972c911e9a46fdca9049399ef,10/11/17 5:48,,31.0,False,False,103.0,85,98.0,94.0,384,389
35d4b97372c911e98f76dca9049399ef,1/14/17 0:26,,22.0,False,False,95.0,78,222.0,211.0,122,659
35d0b91472c911e998ebdca9049399ef,1/13/18 21:11,20.0,51.0,True,True,116.0,92,387.0,328.0,160,295
35ca72a172c911e9b6f8dca9049399ef,1/27/14 20:23,,58.0,False,True,269.0,69,240.0,232.0,24,1742
35d4e56672c911e991dcdca9049399ef,3/14/15 18:47,10.0,64.0,True,False,110.0,95,505.0,459.0,146,1331
35cea1eb72c911e9b062dca9049399ef,8/22/16 12:45,,24.0,True,True,132.0,93,240.0,220.0,62,804
35cab5fa72c911e992d8dca9049399ef,10/3/17 23:33,,34.0,True,True,300.0,90,159.0,172.0,125,397
35cbec5e72c911e9a721dca9049399ef,10/16/18 13:22,,12.0,True,True,77.0,19,271.0,272.0,20,19
35d70ab072c911e9a9dddca9049399ef,2/13/17 17:47,,31.0,False,False,,7,,,0,629
35ca30f872c911e9bfbbdca9049399ef,2/1/15 13:29,20.0,55.0,True,True,217.0,49,154.0,155.0,124,1372
35ca6a8272c911e9a419dca9049399ef,6/15/17 1:48,10.0,64.0,False,True,567.0,87,620.0,604.0,245,507
35d0feeb72c911e9b85cdca9049399ef,6/4/18 18:20,50.0,44.0,True,True,247.0,94,1313.0,1277.0,154,153
35ca3d4772c911e9a038dca9049399ef,6/5/17 17:06,50.0,10.0,False,True,45.0,23,509.0,486.0,21,517
35cfcb1172c911e99348dca9049399ef,9/25/16 10:00,,12.0,False,False,100.0,29,354.0,322.0,13,770
35cb7b6672c911e9a664dca9049399ef,12/14/17 16:48,,1.0,False,False,0.0,1,,,0,325
35d3156b72c911e9b55ddca9049399ef,7/10/18 0:38,,12.0,False,False,83.0,32,309.0,279.0,6,117
35d00c6372c911e9bfcbdca9049399ef,1/24/15 7:41,,32.0,False,False,168.0,86,1566.0,1520.0,38,1380
35d7134072c911e9b76bdca9049399ef,10/6/13 6:30,50.0,64.0,False,True,205.0,94,835.0,816.0,38,1855
35cddc1172c911e9be68dca9049399ef,2/20/18 21:58,10.0,54.0,True,True,284.0,95,722.0,665.0,255,257
35cee7eb72c911e9b808dca9049399ef,2/16/15 15:53,,2.0,False,False,,1,2.0,2.0,1,1357
35d1382672c911e9b92bdca9049399ef,7/11/18 10:54,50.0,19.0,False,False,50.0,91,424.0,305.0,41,116
35d1190572c911e98493dca9049399ef,11/18/17 13:57,10.0,38.0,False,False,99.0,91,127.0,124.0,57,351
35cf147572c911e9b175dca9049399ef,12/26/16 7:59,,41.0,False,False,166.0,95,230.0,225.0,675,678
35d34f4572c911e9ad61dca9049399ef,11/7/15 10:59,20.0,31.0,True,False,156.0,74,144.0,144.0,16,1093
35cc483572c911e9b608dca9049399ef,9/12/18 0:34,,11.0,True,False,48.0,49,430.0,414.0,43,53
35cace8a72c911e9b1b4dca9049399ef,10/7/13 16:58,10.0,21.0,False,False,63.0,1,,,0,1854
35cc6c0f72c911e9b170dca9049399ef,9/18/17 1:39,20.0,32.0,True,False,172.0,78,396.0,390.0,143,412
35cf389472c911e981cadca9049399ef,9/20/18 4:55,,31.0,True,False,120.0,45,659.0,645.0,45,45
35ceeb2172c911e98b96dca9049399ef,2/6/18 21:10,,23.0,False,False,166.0,93,241.0,229.0,190,271
35cf0cca72c911e9a388dca9049399ef,10/5/13 15:57,,31.0,False,False,176.0,87,88.0,85.0,71,1856
35d296cf72c911e99d68dca9049399ef,7/21/13 8:17,20.0,65.0,False,False,35.0,9,20.0,19.0,3,1932
35ca7e1e72c911e99e38dca9049399ef,7/14/17 2:57,10.0,19.0,False,True,125.0,83,171.0,132.0,316,478
35d0f19972c911e98700dca9049399ef,1/25/17 19:14,30.0,33.0,False,True,242.0,87,489.0,464.0,571,648
35ca298272c911e986a7dca9049399ef,3/31/15 12:36,,41.0,False,True,25.0,21,58.0,54.0,13,1314
35cc45d172c911e98ff2dca9049399ef,5/24/18 5:47,10.0,2.0,False,False,5.0,22,24.0,13.0,7,164
35d5b56672c911e98becdca9049399ef,9/26/18 13:26,,5.0,True,False,,31,89.0,90.0,18,39
35cae69c72c911e98cbfdca9049399ef,12/30/13 20:01,,35.0,False,False,100.0,9,20.0,13.0,1,1770
35d0b14c72c911e9b7e6dca9049399ef,1/7/16 3:46,,75.0,True,False,155.0,86,211.0,208.0,45,1032
35ca96f572c911e9a25adca9049399ef,2/20/17 2:33,,64.0,False,True,141.0,87,416.0,400.0,457,622
35cf8fe672c911e98914dca9049399ef,8/31/18 9:36,,13.0,False,False,95.0,30,210.0,202.0,26,65
35cea06672c911e9b213dca9049399ef,2/2/17 20:26,,33.0,True,False,240.0,72,145.0,143.0,306,640
35cd665e72c911e98d50dca9049399ef,7/19/18 7:05,50.0,9.0,False,False,62.0,37,203.0,197.0,33,108
35ca794f72c911e99536dca9049399ef,10/14/18 2:09,50.0,21.0,True,True,35.0,13,137.0,124.0,5,21
35ceb74a72c911e9ba07dca9049399ef,8/18/18 7:50,50.0,12.0,True,True,58.0,62,331.0,295.0,17,78
35d7377572c911e999a1dca9049399ef,2/29/16 18:35,,36.0,False,False,6.0,3,19.0,17.0,1,979
35d49bcf72c911e9b3e9dca9049399ef,8/26/17 10:33,,64.0,False,True,204.0,94,214.0,214.0,211,435
35ca979e72c911e9af22dca9049399ef,9/2/13 22:37,1.0,64.0,False,False,127.0,43,194.0,187.0,44,1889
35d1a3cc72c911e9b5c8dca9049399ef,9/20/18 16:48,30.0,9.0,True,False,25.0,6,6.0,5.0,1,45
35d2cdd972c911e9b503dca9049399ef,4/16/18 15:18,50.0,13.0,False,True,72.0,45,336.0,332.0,12,202
35d1639772c911e99dcddca9049399ef,11/8/16 1:59,10.0,64.0,False,False,216.0,95,481.0,463.0,548,726
35d3c34772c911e99ef8dca9049399ef,4/30/16 13:24,,50.0,True,True,109.0,62,317.0,286.0,18,918
35d3177a72c911e9aa8edca9049399ef,7/4/17 0:28,10.0,64.0,False,False,228.0,92,393.0,350.0,247,488
35cc070072c911e9ae69dca9049399ef,5/2/15 22:08,10.0,69.0,True,True,341.0,41,357.0,332.0,35,1282
35d6967a72c911e9940bdca9049399ef,4/2/17 7:55,,31.0,False,False,175.0,92,315.0,314.0,583,581
35d3ee6672c911e99e69dca9049399ef,2/8/16 12:20,,34.0,True,True,270.0,81,699.0,678.0,566,1000
35d10cf372c911e98de7dca9049399ef,11/16/14 11:13,,24.0,True,False,56.0,4,3.0,3.0,1,1449
35cbd52b72c911e99efcdca9049399ef,11/16/17 18:37,,38.0,False,False,61.0,47,686.0,512.0,11,353
35d2395e72c911e9b0c0dca9049399ef,12/1/17 21:32,10.0,30.0,True,True,87.0,88,117.0,112.0,201,338
35cd883372c911e980f2dca9049399ef,11/1/15 9:33,20.0,32.0,False,False,151.0,90,194.0,198.0,987,1099
35d5ec9972c911e99679dca9049399ef,5/5/18 20:37,,31.0,True,True,129.0,93,314.0,299.0,171,183
35d456b372c911e9b011dca9049399ef,11/1/18 10:33,,4.0,False,False,7.0,4,32.0,31.0,4,3
35ce791172c911e99b1edca9049399ef,10/19/16 17:10,,13.0,False,False,51.0,94,126.0,92.0,386,746
35d0110072c911e9982fdca9049399ef,11/27/15 0:57,50.0,34.0,True,True,184.0,88,1303.0,1270.0,666,1073
35d1933d72c911e987abdca9049399ef,8/3/18 14:20,,41.0,True,False,62.0,24,143.0,129.0,5,93
35cfeed972c911e98f75dca9049399ef,8/10/17 11:37,20.0,1.0,False,False,0.0,3,4.0,1.0,0,451
35d592ae72c911e9a2b4dca9049399ef,11/24/15 14:19,,49.0,False,False,28.0,21,86.0,85.0,19,1076
35d0221972c911e9823cdca9049399ef,9/27/18 1:33,1.0,5.0,False,False,6.0,8,44.0,26.0,6,38
35cfb57572c911e988b3dca9049399ef,12/10/15 12:39,20.0,34.0,False,True,131.0,89,690.0,688.0,548,1060
35d4f39472c911e99b8fdca9049399ef,4/14/18 0:42,,50.0,False,True,119.0,89,753.0,541.0,201,204
35cd0a8072c911e9a5a2dca9049399ef,5/6/18 21:59,,32.0,True,False,177.0,90,245.0,232.0,83,182
35d1336b72c911e9a4c6dca9049399ef,9/16/18 10:01,,3.0,False,False,14.0,12,18.0,8.0,12,49
35d6c8ca72c911e99da4dca9049399ef,1/20/15 21:14,,71.0,False,False,75.0,15,54.0,42.0,1,1384
35d6aee372c911e992f6dca9049399ef,6/30/17 19:57,20.0,34.0,False,True,158.0,83,353.0,335.0,223,492
35cbc0f872c911e98524dca9049399ef,2/6/18 23:42,,47.0,True,True,376.0,77,356.0,345.0,16,271
35cfa98572c911e9a4fadca9049399ef,7/25/18 10:32,50.0,12.0,True,True,67.0,94,945.0,765.0,51,102
35ce508c72c911e98befdca9049399ef,2/20/17 13:27,30.0,28.0,True,False,116.0,2,2.0,1.0,0,622
35d6a8a372c911e99a1fdca9049399ef,6/19/12 3:33,,7.0,False,True,41.0,78,228.0,213.0,55,2329
35d634ab72c911e9b2eadca9049399ef,12/6/14 21:00,,80.0,False,False,283.0,50,579.0,571.0,8,1429
35d3c60c72c911e9815edca9049399ef,7/14/13 23:45,,64.0,False,False,164.0,24,101.0,100.0,7,1939
35ca1e9172c911e98435dca9049399ef,1/8/14 23:58,20.0,64.0,False,False,188.0,94,195.0,194.0,141,1761
35cd56f072c911e9b90bdca9049399ef,9/2/15 19:02,30.0,33.0,True,False,67.0,15,65.0,56.0,3,1159
35d34d9472c911e994dfdca9049399ef,1/23/18 7:19,,4.0,False,True,25.0,28,189.0,165.0,17,285
35ce0c9772c911e99442dca9049399ef,5/3/18 22:20,,35.0,True,False,,17,31.0,30.0,1,185
35d710ab72c911e9b965dca9049399ef,10/30/18 0:28,30.0,11.0,True,False,16.0,5,78.0,70.0,4,5
35d4611972c911e9aeb5dca9049399ef,6/10/18 1:57,,11.0,False,False,27.0,4,23.0,19.0,9,147
35cca7b572c911e99235dca9049399ef,7/12/17 20:35,,6.0,False,False,11.0,13,21.0,17.0,2,480
35d799f072c911e9beb3dca9049399ef,1/11/17 20:10,30.0,64.0,True,True,274.0,73,412.0,370.0,200,662
35d0466372c911e99a87dca9049399ef,5/7/15 1:41,,6.0,False,False,,20,231.0,225.0,5,1277
35cc719172c911e983dbdca9049399ef,9/22/16 0:25,30.0,64.0,False,True,194.0,51,133.0,128.0,120,773
35d24fd772c911e9997ddca9049399ef,4/13/18 14:59,,9.0,True,False,,48,169.0,147.0,8,205
35ccf8eb72c911e9afbedca9049399ef,6/15/17 3:42,20.0,58.0,False,False,165.0,64,625.0,491.0,10,507
35ce084072c911e99d02dca9049399ef,12/18/16 12:28,,58.0,True,False,189.0,95,194.0,187.0,683,686
35d0d06672c911e9b01adca9049399ef,7/17/18 19:30,,8.0,False,False,,92,327.0,301.0,57,110
35cd703872c911e9aaeadca9049399ef,10/4/13 17:20,,20.0,True,False,31.0,1,,,0,1857
35d5b89c72c911e99ee5dca9049399ef,7/24/13 19:14,1.0,51.0,False,True,334.0,95,648.0,617.0,153,1929
35d3483072c911e9a3d6dca9049399ef,10/21/18 14:44,,12.0,False,True,75.0,15,621.0,604.0,15,14
35cf8a4f72c911e9a853dca9049399ef,6/13/17 10:06,,44.0,False,True,103.0,29,259.0,256.0,8,509
35cbc19772c911e9a5e1dca9049399ef,3/4/17 18:53,50.0,47.0,False,True,122.0,84,446.0,425.0,269,610
35d556a372c911e9ba4ddca9049399ef,2/22/17 22:25,,64.0,False,False,99.0,77,279.0,281.0,43,620
35ce666372c911e99481dca9049399ef,4/4/18 14:04,,4.0,False,False,5.0,2,28.0,23.0,2,214
35d2c03872c911e9bf5fdca9049399ef,5/27/18 10:54,,12.0,False,False,81.0,95,404.0,380.0,160,161
35d18c5e72c911e9bf56dca9049399ef,12/30/13 14:01,10.0,41.0,False,True,156.0,90,250.0,199.0,64,1770
35d0bfd472c911e9b1eadca9049399ef,7/30/18 10:10,,18.0,False,False,124.0,90,170.0,134.0,35,97
35d386b072c911e9a63bdca9049399ef,5/10/18 7:40,50.0,13.0,False,False,22.0,7,16.0,15.0,1,178
35cd211e72c911e99e15dca9049399ef,7/2/15 3:57,,65.0,False,False,,83,302.0,271.0,57,1221
35d532e672c911e9976bdca9049399ef,8/13/18 9:38,20.0,31.0,False,True,89.0,74,359.0,342.0,40,83
35ce1e2872c911e9a1d7dca9049399ef,3/8/17 10:23,,43.0,True,False,210.0,93,266.0,261.0,69,606
35cb1fb872c911e98aeadca9049399ef,8/1/18 0:40,20.0,19.0,False,False,35.0,38,135.0,133.0,5,95
35d623cc72c911e9aaf7dca9049399ef,4/29/18 4:32,,12.0,False,False,,17,22.0,11.0,1,189
35d445f372c911e9a8c9dca9049399ef,4/29/17 16:03,,34.0,False,True,277.0,93,744.0,669.0,493,554
35d01c6372c911e9be71dca9049399ef,12/27/13 18:11,20.0,31.0,False,True,202.0,78,232.0,221.0,104,1773
35d210ab72c911e99158dca9049399ef,3/10/17 1:39,,44.0,True,False,19.0,22,44.0,44.0,3,604
35d71f8f72c911e9a45fdca9049399ef,3/6/17 3:30,,18.0,True,False,58.0,8,14.0,6.0,1,608
35cbb9f872c911e9a430dca9049399ef,5/3/17 0:05,,34.0,False,False,153.0,30,157.0,183.0,3,550
35d6e60f72c911e997f4dca9049399ef,12/13/17 19:03,20.0,33.0,False,True,170.0,93,231.0,217.0,159,326
35ce958072c911e99cdfdca9049399ef,3/9/17 8:24,,33.0,True,True,107.0,48,419.0,412.0,47,605
35d43ce372c911e99327dca9049399ef,7/19/17 15:19,,25.0,False,False,73.0,18,53.0,47.0,6,473
35d01d8772c911e9beb8dca9049399ef,11/8/15 22:22,,23.0,True,False,149.0,77,250.0,235.0,41,1092
35d1447d72c911e99a34dca9049399ef,8/15/18 7:32,30.0,3.0,False,False,4.0,6,20.0,17.0,2,81
35d7142672c911e9a3c2dca9049399ef,9/18/14 13:09,20.0,39.0,False,True,31.0,52,301.0,275.0,24,1508
35d4839472c911e9aeaadca9049399ef,11/1/18 7:09,,12.0,True,False,25.0,3,58.0,54.0,3,3
35d6555e72c911e99c77dca9049399ef,7/26/16 16:47,20.0,7.0,False,False,17.0,4,15.0,9.0,3,831
35d2919472c911e98effdca9049399ef,5/20/15 21:17,,44.0,True,False,11.0,2,13.0,13.0,1,1264
35d4e44272c911e9855ddca9049399ef,11/1/18 11:30,,28.0,True,False,57.0,3,14.0,14.0,3,3
35d3bd5772c911e9a821dca9049399ef,9/7/16 21:22,20.0,83.0,False,False,218.0,91,399.0,378.0,209,788
35d77ff572c911e9a53ddca9049399ef,9/16/18 11:53,,3.0,False,False,4.0,12,23.0,18.0,1,49
35d7831772c911e9bca6dca9049399ef,3/18/16 13:27,,11.0,False,False,,2,3.0,2.0,0,961
35d4fbb572c911e9b415dca9049399ef,9/28/18 0:11,30.0,19.0,False,True,110.0,38,825.0,788.0,38,37
35cf226672c911e9a73adca9049399ef,8/13/17 19:16,20.0,28.0,False,False,98.0,8,22.0,9.0,1,448
35d04f3872c911e9985edca9049399ef,9/30/18 20:49,,12.0,True,False,83.0,28,703.0,659.0,28,35
35d1bc2372c911e9a059dca9049399ef,7/29/18 19:09,,16.0,True,False,59.0,73,271.0,238.0,20,98
35cae55172c911e9b11bdca9049399ef,1/2/17 16:53,,8.0,True,False,28.0,31,107.0,97.0,9,671
35cc878772c911e990dedca9049399ef,11/1/18 11:26,10.0,18.0,True,False,28.0,4,14.0,13.0,3,3
35d6f65972c911e9acbadca9049399ef,9/26/18 3:47,,4.0,False,False,18.0,33,283.0,252.0,11,39
35d189ca72c911e990fadca9049399ef,10/23/17 19:20,,17.0,False,False,106.0,63,74.0,55.0,98,377
35d6ae1e72c911e988ebdca9049399ef,5/24/18 14:45,,16.0,False,False,,28,36.0,31.0,1,164
35cb258a72c911e9a154dca9049399ef,8/25/15 3:17,30.0,54.0,True,False,49.0,11,13.0,13.0,1,1167
35cc5f5e72c911e9b8d2dca9049399ef,12/31/13 17:55,,41.0,False,False,32.0,13,73.0,62.0,4,1769
35cddca872c911e999cadca9049399ef,1/4/15 20:53,,69.0,True,True,276.0,88,230.0,254.0,1377,1400
35d63aa672c911e983bbdca9049399ef,6/28/18 20:34,,17.0,False,False,59.0,2,2.0,0.0,38,129
35d6311e72c911e9885adca9049399ef,8/21/18 20:33,,12.0,False,False,83.0,73,147.0,146.0,19,75
35d3fea872c911e990e6dca9049399ef,7/4/18 5:39,,12.0,False,False,59.0,76,206.0,179.0,22,123
35d0fd6672c911e98c05dca9049399ef,2/17/17 1:58,50.0,38.0,True,False,21.0,8,35.0,33.0,6,625
35ce6e1772c911e9b026dca9049399ef,11/11/14 13:49,,55.0,False,True,246.0,41,52.0,52.0,42,1454
35cb6afd72c911e9ae01dca9049399ef,1/4/16 1:07,,64.0,True,True,113.0,89,110.0,107.0,129,1035
35d0deee72c911e9af85dca9049399ef,8/14/14 22:34,20.0,23.0,True,False,77.0,10,6.0,5.0,1,1543
35d6710772c911e98ac0dca9049399ef,8/18/14 10:32,,5.0,True,False,43.0,71,312.0,285.0,19,1539
35ce3ee672c911e9b88adca9049399ef,12/19/13 19:15,,54.0,True,True,135.0,93,143.0,136.0,161,1781
35d1b6f372c911e9a8cddca9049399ef,9/8/17 14:49,50.0,31.0,True,True,152.0,93,475.0,470.0,295,422
35ce226172c911e9a8b8dca9049399ef,3/6/15 10:52,20.0,27.0,True,False,75.0,20,66.0,53.0,7,1339
35d1f08f72c911e99bdddca9049399ef,9/8/18 12:20,,21.0,False,True,73.0,54,497.0,465.0,47,57
35cfe3fd72c911e982e3dca9049399ef,8/21/13 5:03,,23.0,False,False,96.0,56,104.0,101.0,9,1901
35ca02de72c911e9a3bfdca9049399ef,9/23/16 22:00,50.0,64.0,True,True,454.0,93,262.0,246.0,697,772
35d680eb72c911e9808fdca9049399ef,6/5/18 0:22,,22.0,True,False,42.0,4,23.0,23.0,1,152
35d7818572c911e9b2f6dca9049399ef,2/26/14 21:30,,13.0,False,False,,14,94.0,83.0,8,1712
35cae5f372c911e9a79edca9049399ef,10/25/18 14:42,,49.0,True,True,149.0,11,328.0,305.0,11,10
35d3f7a872c911e98404dca9049399ef,1/17/17 3:22,,31.0,True,False,106.0,57,224.0,207.0,30,656
35cb224c72c911e9a7d2dca9049399ef,1/25/18 2:53,,41.0,False,True,91.0,49,233.0,227.0,31,283
